stationID;station_name;date;year;month;day;season;pcp;temp;rel_hum;air_pres;glob_rad;wind_spd
1;Bugulumiza;06.03.2018;2018;3;6;strong_rain;0;13.08;90.12;76.54;3.14;0.59
1;Bugulumiza;07.03.2018;2018;3;7;strong_rain;6;14.56;88.29;76.57;45.73;0.79
1;Bugulumiza;08.03.2018;2018;3;8;strong_rain;0.11;15.22;87.8;76.52;59.49;0.94
1;Bugulumiza;09.03.2018;2018;3;9;strong_rain;15.3;14.31;90.23;76.48;43.64;-9999
1;Bugulumiza;10.03.2018;2018;3;10;strong_rain;4.67;14.39;93.48;76.46;39.45;-9999
1;Bugulumiza;11.03.2018;2018;3;11;strong_rain;0;13.67;95.98;76.54;32.18;1.03
1;Bugulumiza;12.03.2018;2018;3;12;strong_rain;7.64;14.39;91.16;76.55;61.87;1.24
1;Bugulumiza;13.03.2018;2018;3;13;strong_rain;0.08;14.13;93.03;76.54;56.15;1.17
1;Bugulumiza;14.03.2018;2018;3;14;strong_rain;0.16;15;88.6;76.46;52.72;0.8
1;Bugulumiza;15.03.2018;2018;3;15;strong_rain;2.93;13.54;95.68;76.5;39.99;0.95
1;Bugulumiza;16.03.2018;2018;3;16;strong_rain;1.45;14.24;91.91;76.46;49.34;0.85
1;Bugulumiza;17.03.2018;2018;3;17;strong_rain;5.09;14.5;93.19;76.38;39.32;0.75
1;Bugulumiza;18.03.2018;2018;3;18;strong_rain;1.8;13.51;98.62;76.35;25.87;0.97
1;Bugulumiza;19.03.2018;2018;3;19;strong_rain;21.67;13.26;97.67;76.42;20.81;0.94
1;Bugulumiza;20.03.2018;2018;3;20;strong_rain;0.26;13.63;97.79;76.48;37.05;0.85
1;Bugulumiza;21.03.2018;2018;3;21;strong_rain;6.86;12.51;99.31;76.59;23.53;0.87
1;Bugulumiza;22.03.2018;2018;3;22;strong_rain;0.16;14.03;95.39;76.52;53.82;1.43
1;Bugulumiza;23.03.2018;2018;3;23;strong_rain;2.69;15.64;87.3;76.38;79.85;1.34
1;Bugulumiza;24.03.2018;2018;3;24;strong_rain;0.09;14.97;94;76.4;54.76;1.45
1;Bugulumiza;25.03.2018;2018;3;25;strong_rain;9.15;15.04;96.84;76.48;56.69;1.28
1;Bugulumiza;26.03.2018;2018;3;26;strong_rain;0.25;14.41;98.24;76.5;41.8;1.49
1;Bugulumiza;27.03.2018;2018;3;27;strong_rain;1.94;15.13;94.26;76.41;53.81;1.31
1;Bugulumiza;28.03.2018;2018;3;28;strong_rain;9.83;13.03;98.25;76.45;23.96;0.91
1;Bugulumiza;29.03.2018;2018;3;29;strong_rain;30.63;13.99;94.41;76.51;61.78;-9999
1;Bugulumiza;30.03.2018;2018;3;30;strong_rain;0.72;14.36;96.1;76.52;42.39;-9999
1;Bugulumiza;31.03.2018;2018;3;31;strong_rain;0.04;15.04;92.61;76.39;56.39;1.05
1;Bugulumiza;01.04.2018;2018;4;1;strong_rain;5.71;14.67;96.32;76.32;49.31;1.03
1;Bugulumiza;02.04.2018;2018;4;2;strong_rain;5.28;14.68;95.88;76.24;41.32;0.84
1;Bugulumiza;03.04.2018;2018;4;3;strong_rain;26.9;12.98;99.06;76.32;19.61;0.86
1;Bugulumiza;04.04.2018;2018;4;4;strong_rain;31.43;13.57;96.63;76.4;29.03;-9999
1;Bugulumiza;05.04.2018;2018;4;5;strong_rain;0.93;13.72;97.55;76.3;35.08;0.7
1;Bugulumiza;06.04.2018;2018;4;6;strong_rain;21.42;13.18;98.27;76.31;36.79;0.95
1;Bugulumiza;07.04.2018;2018;4;7;strong_rain;19.83;12.32;99.73;76.41;17.89;-9999
1;Bugulumiza;08.04.2018;2018;4;8;strong_rain;2.78;13.85;93.77;76.43;48.28;-9999
1;Bugulumiza;09.04.2018;2018;4;9;strong_rain;0;13.65;91.55;76.43;46.71;1.22
1;Bugulumiza;10.04.2018;2018;4;10;strong_rain;0.08;15.38;87.43;76.37;69.26;0.99
1;Bugulumiza;11.04.2018;2018;4;11;strong_rain;31.19;13.18;97.45;76.4;25.19;1.26
1;Bugulumiza;12.04.2018;2018;4;12;strong_rain;4.33;13.95;92.85;76.43;49.71;0.97
1;Bugulumiza;13.04.2018;2018;4;13;strong_rain;24.27;12.86;96.24;76.53;25.31;-9999
1;Bugulumiza;14.04.2018;2018;4;14;strong_rain;2.17;13.13;96.09;76.6;28.16;-9999
1;Bugulumiza;15.04.2018;2018;4;15;strong_rain;0.12;14.1;90.69;76.6;58.74;-9999
1;Bugulumiza;16.04.2018;2018;4;16;strong_rain;2.61;13.17;95.06;76.65;30.4;1.02
1;Bugulumiza;17.04.2018;2018;4;17;strong_rain;25.08;12.91;95.24;76.68;24.79;-9999
1;Bugulumiza;18.04.2018;2018;4;18;strong_rain;0.46;14.66;83.95;76.65;54.91;-9999
1;Bugulumiza;19.04.2018;2018;4;19;strong_rain;0.39;14.61;90.76;76.59;36.53;0.74
1;Bugulumiza;20.04.2018;2018;4;20;strong_rain;0.24;14.75;87.93;76.54;48.85;0.83
1;Bugulumiza;21.04.2018;2018;4;21;strong_rain;12.34;13.91;90.99;76.54;32.64;0.73
1;Bugulumiza;22.04.2018;2018;4;22;strong_rain;7.76;13.77;90.19;76.56;28.62;0.78
1;Bugulumiza;23.04.2018;2018;4;23;strong_rain;1.09;14.79;84.02;76.53;36.47;0.76
1;Bugulumiza;24.04.2018;2018;4;24;strong_rain;1.92;13.84;93.95;76.55;28.76;0.85
1;Bugulumiza;25.04.2018;2018;4;25;strong_rain;0.58;14.24;93.64;76.53;24.56;0.85
1;Bugulumiza;26.04.2018;2018;4;26;strong_rain;61.78;13.7;94.26;76.51;38.53;-9999
1;Bugulumiza;27.04.2018;2018;4;27;strong_rain;2.56;14.58;88.61;76.53;64.12;-9999
1;Bugulumiza;28.04.2018;2018;4;28;strong_rain;9.06;14.29;91.54;76.58;51.43;0.98
1;Bugulumiza;29.04.2018;2018;4;29;strong_rain;46;13.94;95.66;76.56;39.64;-9999
1;Bugulumiza;30.04.2018;2018;4;30;strong_rain;7.25;13.24;96.33;76.57;31.99;-9999
1;Bugulumiza;01.05.2018;2018;5;1;strong_rain;0.02;13.81;94.17;76.62;35.29;-9999
1;Bugulumiza;02.05.2018;2018;5;2;strong_rain;4.9;14.03;95.03;76.6;30.64;1.13
1;Bugulumiza;03.05.2018;2018;5;3;strong_rain;0.04;14.4;91.4;76.47;41.33;1.15
1;Bugulumiza;04.05.2018;2018;5;4;strong_rain;4.71;14.96;91.53;76.44;45.93;1.42
1;Bugulumiza;05.05.2018;2018;5;5;strong_rain;17.55;14.09;95.73;76.49;28.12;-9999
1;Bugulumiza;06.05.2018;2018;5;6;strong_rain;0.41;15.18;89.99;76.57;53.49;-9999
1;Bugulumiza;07.05.2018;2018;5;7;strong_rain;10.75;13.2;96.44;76.59;14.78;2.69
1;Bugulumiza;08.05.2018;2018;5;8;strong_rain;0;14.61;90.02;76.48;46.66;1.32
1;Bugulumiza;09.05.2018;2018;5;9;strong_rain;1.99;14.93;90.67;76.41;54.18;1.19
1;Bugulumiza;10.05.2018;2018;5;10;strong_rain;7.4;13.31;96.31;76.51;21.33;-9999
1;Bugulumiza;11.05.2018;2018;5;11;strong_rain;12.6;13.98;96.39;76.51;28.67;-9999
1;Bugulumiza;12.05.2018;2018;5;12;strong_rain;2.05;13.52;96.03;76.5;31.7;-9999
1;Bugulumiza;13.05.2018;2018;5;13;strong_rain;0;15.48;88.1;76.44;63.77;1.84
1;Bugulumiza;14.05.2018;2018;5;14;strong_rain;21.69;15;90.71;76.43;49.66;-9999
1;Bugulumiza;15.05.2018;2018;5;15;strong_rain;19.84;12.53;95.53;76.52;20.68;-9999
1;Bugulumiza;16.05.2018;2018;5;16;strong_rain;6.62;14.27;88.71;76.53;49.7;-9999
1;Bugulumiza;17.05.2018;2018;5;17;strong_rain;0.42;14.14;91.26;76.51;46.78;1.05
1;Bugulumiza;18.05.2018;2018;5;18;strong_rain;0.08;14.42;90.44;76.43;42.28;0.98
1;Bugulumiza;19.05.2018;2018;5;19;strong_rain;0.28;14.05;92.16;76.46;28.62;1.06
1;Bugulumiza;20.05.2018;2018;5;20;strong_rain;0.09;14.14;91.33;76.44;42.45;1.06
1;Bugulumiza;21.05.2018;2018;5;21;strong_rain;0.45;13.59;91.73;76.49;32.33;0.9
1;Bugulumiza;22.05.2018;2018;5;22;strong_rain;0.56;13.2;93.25;76.6;29.41;0.87
1;Bugulumiza;23.05.2018;2018;5;23;strong_rain;0.53;14.2;88.44;76.6;46.69;1.26
1;Bugulumiza;24.05.2018;2018;5;24;strong_rain;5.35;13.9;93.3;76.54;41.84;1.34
1;Bugulumiza;25.05.2018;2018;5;25;strong_rain;0.15;14.12;88.86;76.47;54.62;1.18
1;Bugulumiza;26.05.2018;2018;5;26;strong_rain;0;14.02;89.99;76.5;35.57;1.12
1;Bugulumiza;27.05.2018;2018;5;27;strong_rain;0.12;13.89;94.29;76.61;24.75;1.4
1;Bugulumiza;28.05.2018;2018;5;28;strong_rain;0.06;14.05;87.7;76.62;51.62;1.73
1;Bugulumiza;29.05.2018;2018;5;29;strong_rain;0.14;13.88;77.62;76.56;71.54;1.61
1;Bugulumiza;30.05.2018;2018;5;30;strong_rain;0;14.28;73.06;76.58;72.24;0.98
1;Bugulumiza;31.05.2018;2018;5;31;strong_rain;0.08;14.74;80.8;76.6;68.31;1.39
1;Bugulumiza;01.06.2018;2018;6;1;strong_dry;0.08;15.13;84.19;76.61;60.61;1.6
1;Bugulumiza;02.06.2018;2018;6;2;strong_dry;0.28;15.3;84.56;76.61;62.57;1.36
1;Bugulumiza;03.06.2018;2018;6;3;strong_dry;0.06;15.01;89.79;76.59;40.53;1.12
1;Bugulumiza;04.06.2018;2018;6;4;strong_dry;2.39;13.84;91.56;76.52;24.47;0.87
1;Bugulumiza;05.06.2018;2018;6;5;strong_dry;0.3;13.75;88.44;76.54;44.12;0.91
1;Bugulumiza;06.06.2018;2018;6;6;strong_dry;0.06;13.46;90.2;76.59;37.5;0.82
1;Bugulumiza;07.06.2018;2018;6;7;.;0.1;13.49;89.77;76.66;33.73;0.84
1;Bugulumiza;08.06.2018;2018;6;8;strong_dry;0.12;13.41;86.26;76.66;36.28;0.98
1;Bugulumiza;09.06.2018;2018;6;9;strong_dry;0.14;13.97;85.15;76.64;45.41;1.07
1;Bugulumiza;10.06.2018;2018;6;10;strong_dry;0.04;14.07;80.22;76.64;51.39;1.3
1;Bugulumiza;11.06.2018;2018;6;11;strong_dry;0;14.29;80.03;76.7;62.28;1.6
1;Bugulumiza;12.06.2018;2018;6;12;strong_dry;0.12;14.08;77.69;76.74;68.82;1.78
1;Bugulumiza;13.06.2018;2018;6;13;strong_dry;0.06;13.92;76.5;76.69;68.52;1.54
1;Bugulumiza;14.06.2018;2018;6;14;strong_dry;0.12;14.85;75.64;76.65;69.24;1.18
1;Bugulumiza;15.06.2018;2018;6;15;strong_dry;0;15.17;76;76.62;59.19;0.98
1;Bugulumiza;16.06.2018;2018;6;16;strong_dry;0;15.41;75.21;76.64;64.61;1.13
1;Bugulumiza;17.06.2018;2018;6;17;strong_dry;0;15.3;72.75;76.56;70.26;1.23
1;Bugulumiza;18.06.2018;2018;6;18;strong_dry;0.12;14.27;81.3;76.5;57.52;1.03
1;Bugulumiza;19.06.2018;2018;6;19;strong_dry;8.3;13.43;85.94;76.54;31.23;1
1;Bugulumiza;20.06.2018;2018;6;20;strong_dry;0.04;13.09;88.64;76.62;37.24;1.03
1;Bugulumiza;21.06.2018;2018;6;21;strong_dry;14.65;13.19;88.28;76.66;31.21;1.26
1;Bugulumiza;22.06.2018;2018;6;22;strong_dry;22.18;12.05;94.08;76.66;16.66;-9999
1;Bugulumiza;23.06.2018;2018;6;23;strong_dry;2.47;13;90.51;76.61;40;-9999
1;Bugulumiza;24.06.2018;2018;6;24;strong_dry;0.22;14.05;83.07;76.52;59.02;1.29
1;Bugulumiza;25.06.2018;2018;6;25;strong_dry;0;14;84.76;76.48;47.1;1.28
1;Bugulumiza;26.06.2018;2018;6;26;strong_dry;0.04;13.45;85.83;76.5;41.47;1.59
1;Bugulumiza;27.06.2018;2018;6;27;strong_dry;0.16;13.76;79.87;76.5;67.77;1.48
1;Bugulumiza;28.06.2018;2018;6;28;strong_dry;0.1;14.25;76.89;76.46;70.58;1.37
1;Bugulumiza;29.06.2018;2018;6;29;strong_dry;0.08;12.58;86.46;76.41;25.09;1.32
1;Bugulumiza;30.06.2018;2018;6;30;strong_dry;0.16;13.18;84.06;76.37;36.72;1.42
1;Bugulumiza;01.07.2018;2018;7;1;strong_dry;0.16;14.08;81.88;76.41;59.48;1.55
1;Bugulumiza;02.07.2018;2018;7;2;strong_dry;0.14;14.3;76.71;76.43;68.29;1.54
1;Bugulumiza;03.07.2018;2018;7;3;strong_dry;0.08;14.14;76.3;76.47;69.35;1.79
1;Bugulumiza;04.07.2018;2018;7;4;strong_dry;0.08;14.03;77.15;76.54;69.33;1.83
1;Bugulumiza;05.07.2018;2018;7;5;strong_dry;0.18;12.56;82.48;76.64;52.06;1.67
1;Bugulumiza;06.07.2018;2018;7;6;strong_dry;0.02;12.14;81.59;76.68;48.38;1.87
1;Bugulumiza;07.07.2018;2018;7;7;strong_dry;0.04;12.46;76.08;76.63;70.65;2.31
1;Bugulumiza;08.07.2018;2018;7;8;strong_dry;0.08;13.26;75.27;76.65;61.55;1.64
1;Bugulumiza;09.07.2018;2018;7;9;strong_dry;0.04;13.66;73.41;76.64;69.91;1.45
1;Bugulumiza;10.07.2018;2018;7;10;strong_dry;0;13.9;75.08;76.67;57.71;1.23
1;Bugulumiza;11.07.2018;2018;7;11;strong_dry;0.06;13.96;77.55;76.66;63.87;1.52
1;Bugulumiza;12.07.2018;2018;7;12;strong_dry;0.06;13.88;79.3;76.63;58.05;1.48
1;Bugulumiza;13.07.2018;2018;7;13;strong_dry;0.14;14.24;78.66;76.59;57.68;1.22
1;Bugulumiza;14.07.2018;2018;7;14;strong_dry;0;14.1;77.48;76.56;40.5;1.14
1;Bugulumiza;15.07.2018;2018;7;15;strong_dry;0;14.2;76.43;76.59;58.5;1.54
1;Bugulumiza;16.07.2018;2018;7;16;strong_dry;0;13.42;76.55;76.64;60.64;1.86
1;Bugulumiza;17.07.2018;2018;7;17;strong_dry;0;13;76.89;76.65;52.65;1.45
1;Bugulumiza;18.07.2018;2018;7;18;strong_dry;0.02;13.14;78.99;76.61;51.08;1.36
1;Bugulumiza;19.07.2018;2018;7;19;strong_dry;0;12.3;83.78;76.59;34.69;1.4
1;Bugulumiza;20.07.2018;2018;7;20;strong_dry;0.02;13.95;76.55;76.55;63.28;1.35
1;Bugulumiza;21.07.2018;2018;7;21;strong_dry;0.06;13.98;75.41;76.59;60.87;1.6
1;Bugulumiza;22.07.2018;2018;7;22;strong_dry;0.06;13.46;79.96;76.59;57.45;2.15
1;Bugulumiza;23.07.2018;2018;7;23;strong_dry;0.08;12.98;79.74;76.59;49.54;2
1;Bugulumiza;24.07.2018;2018;7;24;strong_dry;0.1;13.08;76.77;76.58;62.41;1.61
1;Bugulumiza;25.07.2018;2018;7;25;strong_dry;0;12.48;78.17;76.55;37;1.26
1;Bugulumiza;26.07.2018;2018;7;26;strong_dry;0.12;13.05;79.09;76.59;37.29;1.24
1;Bugulumiza;27.07.2018;2018;7;27;strong_dry;0.02;12.46;86.71;76.66;27.65;1.52
1;Bugulumiza;28.07.2018;2018;7;28;strong_dry;0.1;13.62;82.48;76.65;35.05;1.17
1;Bugulumiza;29.07.2018;2018;7;29;strong_dry;0.7;13.23;84.92;76.61;19.49;0.79
1;Bugulumiza;30.07.2018;2018;7;30;strong_dry;10.05;14.29;82.63;76.54;43.63;1.03
1;Bugulumiza;31.07.2018;2018;7;31;strong_dry;4.95;13.54;84.58;76.5;37.32;0.87
1;Bugulumiza;01.08.2018;2018;8;1;strong_dry;24.96;13.3;88.51;76.51;34.08;0.76
1;Bugulumiza;02.08.2018;2018;8;2;strong_dry;7.86;13.59;89.14;76.58;44.89;1.03
1;Bugulumiza;03.08.2018;2018;8;3;strong_dry;1.95;14.25;83.8;76.59;55.82;1.4
1;Bugulumiza;04.08.2018;2018;8;4;strong_dry;0;14.96;77.11;76.58;59.25;1.7
1;Bugulumiza;05.08.2018;2018;8;5;strong_dry;0.04;14.71;71.85;76.59;68.67;1.57
1;Bugulumiza;06.08.2018;2018;8;6;strong_dry;0;14.04;74.7;76.62;49.01;1.59
1;Bugulumiza;07.08.2018;2018;8;7;strong_dry;3.04;14.75;74.18;76.58;57.1;1.38
1;Bugulumiza;08.08.2018;2018;8;8;strong_dry;0.2;15.57;75.95;76.6;70.8;1.34
1;Bugulumiza;09.08.2018;2018;8;9;strong_dry;0.12;15.72;69.64;76.62;64.14;1.45
1;Bugulumiza;10.08.2018;2018;8;10;strong_dry;0;15.67;60.64;76.62;62.89;1.59
1;Bugulumiza;11.08.2018;2018;8;11;strong_dry;0;15.21;67.96;76.58;68.03;1.93
1;Bugulumiza;12.08.2018;2018;8;12;strong_dry;0;14.77;69.27;76.61;69.05;1.95
1;Bugulumiza;13.08.2018;2018;8;13;strong_dry;0;14.11;73.22;76.61;63.31;1.85
1;Bugulumiza;14.08.2018;2018;8;14;strong_dry;0;14.42;69.79;76.62;71.06;1.69
1;Bugulumiza;15.08.2018;2018;8;15;strong_dry;0;15.09;63.31;76.61;63.88;1.24
1;Bugulumiza;16.08.2018;2018;8;16;strong_dry;0.08;15.14;66.85;76.6;71.03;1.24
1;Bugulumiza;17.08.2018;2018;8;17;strong_dry;0.04;15.13;68.59;76.51;59.71;1.34
1;Bugulumiza;18.08.2018;2018;8;18;strong_dry;0;15.1;68.15;76.45;36.14;1.08
1;Bugulumiza;19.08.2018;2018;8;19;strong_dry;0;15.51;67.61;76.48;47.76;1.22
1;Bugulumiza;20.08.2018;2018;8;20;strong_dry;0;14.68;76.07;76.5;34.82;1.19
1;Bugulumiza;21.08.2018;2018;8;21;strong_dry;0;14.35;78.44;76.56;29.93;1.09
1;Bugulumiza;22.08.2018;2018;8;22;strong_dry;4.59;14.66;81.92;76.55;30.14;0.9
1;Bugulumiza;23.08.2018;2018;8;23;strong_dry;18.44;12.82;92.15;76.51;17.79;0.71
1;Bugulumiza;24.08.2018;2018;8;24;strong_dry;39.67;11.72;93.05;76.53;15.83;0.97
1;Bugulumiza;25.08.2018;2018;8;25;strong_dry;0.3;14.28;86.49;76.57;48.87;1.1
1;Bugulumiza;26.08.2018;2018;8;26;strong_dry;20;13.98;87.09;76.55;39.79;0.9
1;Bugulumiza;27.08.2018;2018;8;27;strong_dry;2.03;12.52;91.74;76.56;21;1.88
1;Bugulumiza;28.08.2018;2018;8;28;strong_dry;0;14.97;80.94;76.49;65.67;1.43
1;Bugulumiza;29.08.2018;2018;8;29;strong_dry;1.91;12.86;90.42;76.51;22.01;1.07
1;Bugulumiza;30.08.2018;2018;8;30;strong_dry;0.1;14.16;79.24;76.4;54.69;1.69
1;Bugulumiza;31.08.2018;2018;8;31;strong_dry;0;15.08;72.38;76.37;61.2;1.47
1;Bugulumiza;01.09.2018;2018;9;1;weak_rain;0;15.39;72.99;76.41;60.03;1.56
1;Bugulumiza;02.09.2018;2018;9;2;weak_rain;1.16;15.45;73.51;76.37;52.48;1.4
1;Bugulumiza;03.09.2018;2018;9;3;weak_rain;1.57;15.3;76.5;76.34;64.27;1.27
1;Bugulumiza;04.09.2018;2018;9;4;weak_rain;10.15;14.01;89.09;76.41;40;-9999
1;Bugulumiza;05.09.2018;2018;9;5;weak_rain;37.82;13.57;90.91;76.47;35.79;-9999
1;Bugulumiza;06.09.2018;2018;9;6;weak_rain;22.88;13.75;86.4;76.43;53.43;-9999
1;Bugulumiza;07.09.2018;2018;9;7;weak_rain;0;14.69;81.18;76.37;53.21;-9999
1;Bugulumiza;08.09.2018;2018;9;8;weak_rain;0.9;15.68;78.34;76.41;48.97;1.15
1;Bugulumiza;09.09.2018;2018;9;9;weak_rain;14.17;14.45;80.02;76.45;40.92;1.14
1;Bugulumiza;10.09.2018;2018;9;10;weak_rain;32.25;14.12;86.1;76.44;63.1;1.29
1;Bugulumiza;11.09.2018;2018;9;11;weak_rain;0.94;13.43;88.68;76.45;44.38;1.09
1;Bugulumiza;12.09.2018;2018;9;12;weak_rain;4.71;14.3;85.77;76.43;55.93;1.35
1;Bugulumiza;13.09.2018;2018;9;13;weak_rain;9.05;13.43;86.99;76.44;41.86;1.14
1;Bugulumiza;14.09.2018;2018;9;14;weak_rain;0.08;14.67;82.69;76.45;61.13;1.32
1;Bugulumiza;15.09.2018;2018;9;15;weak_rain;0.04;16.03;75.17;76.42;63.26;1.28
1;Bugulumiza;16.09.2018;2018;9;16;weak_rain;7.59;15.09;79.46;76.39;56.47;1.11
1;Bugulumiza;17.09.2018;2018;9;17;weak_rain;4.87;14.17;86.14;76.37;62.13;1.36
1;Bugulumiza;18.09.2018;2018;9;18;weak_rain;0.35;15.57;81.57;76.39;66.39;1.24
1;Bugulumiza;19.09.2018;2018;9;19;weak_rain;0.14;15.36;78.28;76.42;56.36;1.16
1;Bugulumiza;20.09.2018;2018;9;20;weak_rain;2.25;14.4;81.65;76.41;54.26;1.56
1;Bugulumiza;21.09.2018;2018;9;21;weak_rain;0;15.75;74.72;76.39;59.51;1.69
1;Bugulumiza;22.09.2018;2018;9;22;weak_rain;0;16.17;72.91;76.36;60.83;1.72
1;Bugulumiza;23.09.2018;2018;9;23;weak_rain;0;16.3;71.47;76.37;59.16;1.86
1;Bugulumiza;24.09.2018;2018;9;24;weak_rain;0;15.91;70.92;76.4;60.88;1.61
1;Bugulumiza;25.09.2018;2018;9;25;weak_rain;0;16.42;65.44;76.44;63.77;1.49
1;Bugulumiza;26.09.2018;2018;9;26;weak_rain;0;16.71;72.11;76.4;59.19;1.56
1;Bugulumiza;27.09.2018;2018;9;27;weak_rain;0;16.98;70.95;76.33;53.36;1.85
1;Bugulumiza;28.09.2018;2018;9;28;weak_rain;1.23;14.86;80.85;76.36;27.31;1.36
1;Bugulumiza;29.09.2018;2018;9;29;weak_rain;6.61;14.33;85.13;76.43;36.47;1.36
1;Bugulumiza;30.09.2018;2018;9;30;weak_rain;0.06;15.64;76.36;76.38;57.45;2.26
1;Bugulumiza;01.10.2018;2018;10;1;weak_rain;0;14.61;70.18;76.34;49.16;2.17
1;Bugulumiza;02.10.2018;2018;10;2;weak_rain;0.41;15.19;71.58;76.38;40.4;1.56
1;Bugulumiza;03.10.2018;2018;10;3;weak_rain;20.98;14.33;81.97;76.42;37.04;-9999
1;Bugulumiza;04.10.2018;2018;10;4;weak_rain;2.39;15.12;83.14;76.45;42.96;-9999
1;Bugulumiza;05.10.2018;2018;10;5;weak_rain;1.28;14.58;86;76.46;39.44;1.39
1;Bugulumiza;06.10.2018;2018;10;6;weak_rain;0;15.73;80.27;76.47;61.06;1.71
1;Bugulumiza;07.10.2018;2018;10;7;weak_rain;0.11;16.15;77.81;76.42;60.93;1.21
1;Bugulumiza;08.10.2018;2018;10;8;weak_rain;17.31;13.77;89.4;76.37;40.94;-9999
1;Bugulumiza;09.10.2018;2018;10;9;weak_rain;46.37;14.76;87.3;76.33;60.82;-9999
1;Bugulumiza;10.10.2018;2018;10;10;weak_rain;13.23;12.72;94.42;76.39;30.6;-9999
1;Bugulumiza;11.10.2018;2018;10;11;weak_rain;6.06;13.9;91.28;76.44;27.72;-9999
1;Bugulumiza;12.10.2018;2018;10;12;weak_rain;3.67;14.48;85.75;76.4;48.02;-9999
1;Bugulumiza;13.10.2018;2018;10;13;weak_rain;11.02;13.55;91.14;76.44;31.3;-9999
1;Bugulumiza;14.10.2018;2018;10;14;weak_rain;1.01;13.55;89.88;76.46;37.18;-9999
1;Bugulumiza;15.10.2018;2018;10;15;weak_rain;28.75;14.03;89.89;76.51;44.89;-9999
1;Bugulumiza;16.10.2018;2018;10;16;weak_rain;2.27;13.84;89.71;76.49;39.24;-9999
1;Bugulumiza;17.10.2018;2018;10;17;weak_rain;4.82;13.71;82.23;76.35;40.58;1.05
1;Bugulumiza;18.10.2018;2018;10;18;weak_rain;8.68;13.65;87.63;76.33;33.7;1.15
1;Bugulumiza;19.10.2018;2018;10;19;weak_rain;1.2;12.61;89.36;76.41;29.62;-9999
1;Bugulumiza;20.10.2018;2018;10;20;weak_rain;0.08;14.82;85.16;76.4;65.43;1.35
1;Bugulumiza;21.10.2018;2018;10;21;weak_rain;1.42;15.18;84.77;76.35;44.82;1.93
1;Bugulumiza;22.10.2018;2018;10;22;weak_rain;0;15.44;75.01;76.32;59.54;3.37
1;Bugulumiza;23.10.2018;2018;10;23;weak_rain;0;14.1;80.5;76.43;34.75;2.77
1;Bugulumiza;24.10.2018;2018;10;24;weak_rain;0;14.78;77.82;76.42;35.98;1.77
1;Bugulumiza;25.10.2018;2018;10;25;weak_rain;0.49;13.73;84.25;76.41;19.95;1.92
1;Bugulumiza;26.10.2018;2018;10;26;weak_rain;0;13.31;90.68;76.5;15;1.66
1;Bugulumiza;27.10.2018;2018;10;27;weak_rain;0.93;13.86;89.39;76.53;29.73;1.49
1;Bugulumiza;28.10.2018;2018;10;28;weak_rain;13.23;15.27;85.24;76.46;49.99;-9999
1;Bugulumiza;29.10.2018;2018;10;29;weak_rain;5.14;14.46;91.56;76.39;46.53;-9999
1;Bugulumiza;30.10.2018;2018;10;30;weak_rain;2.98;14.06;89.49;76.33;33.77;-9999
1;Bugulumiza;31.10.2018;2018;10;31;weak_rain;2.38;14.04;89.95;76.32;37.65;0.93
1;Bugulumiza;01.11.2018;2018;11;1;weak_rain;2.57;14.63;87.78;76.35;53.72;0.99
1;Bugulumiza;02.11.2018;2018;11;2;weak_rain;1.06;14.23;89.8;76.33;37.03;1.01
1;Bugulumiza;03.11.2018;2018;11;3;weak_rain;0.5;13.32;91.29;76.35;25.28;0.99
1;Bugulumiza;04.11.2018;2018;11;4;weak_rain;0.57;12.73;92.17;76.37;36.05;-9999
1;Bugulumiza;05.11.2018;2018;11;5;weak_rain;0.34;14.82;86.35;76.31;55.95;-9999
1;Bugulumiza;06.11.2018;2018;11;6;weak_rain;1.05;15.5;82.47;76.31;60.53;-9999
1;Bugulumiza;07.11.2018;2018;11;7;weak_rain;2.33;14.11;89.02;76.4;38.25;-9999
1;Bugulumiza;08.11.2018;2018;11;8;weak_rain;1.29;15.53;84.55;76.42;55.95;1.08
1;Bugulumiza;09.11.2018;2018;11;9;weak_rain;0.47;13.99;90.34;76.41;42.83;1.15
1;Bugulumiza;10.11.2018;2018;11;10;weak_rain;0.96;14.82;87.09;76.41;47.22;1.08
1;Bugulumiza;11.11.2018;2018;11;11;weak_rain;0.75;14.75;86.93;76.44;54.49;1.36
1;Bugulumiza;12.11.2018;2018;11;12;weak_rain;0.16;15.52;84.11;76.36;52.52;1.51
1;Bugulumiza;13.11.2018;2018;11;13;weak_rain;0.37;14.26;89.91;76.28;28.22;1.16
1;Bugulumiza;14.11.2018;2018;11;14;weak_rain;0.12;16.22;81.61;76.21;60.8;1.21
1;Bugulumiza;15.11.2018;2018;11;15;weak_rain;0.14;14.62;86.89;76.33;40.96;1.04
1;Bugulumiza;16.11.2018;2018;11;16;weak_rain;2.09;15.33;87.73;76.46;57.05;1.15
1;Bugulumiza;17.11.2018;2018;11;17;weak_rain;0.48;14.64;85.9;76.45;54.4;-9999
1;Bugulumiza;18.11.2018;2018;11;18;weak_rain;0.18;13.2;91.03;76.46;22.69;-9999
1;Bugulumiza;19.11.2018;2018;11;19;weak_rain;0.14;15.21;86.01;76.42;64.2;1.26
1;Bugulumiza;20.11.2018;2018;11;20;weak_rain;0.18;14.94;85.82;76.43;43.59;0.93
